gene,growth_wt,growth_ko,percent_change,lethal_flag
SGL_RS05665,0.07653046659469502,0.07653046659469326,-2.3029770103539504e-12,False
SGL_RS01935,0.07653046659469502,0.07653046659469326,-2.3029770103539504e-12,False
SGL_RS09720,0.07653046659469502,0.07653046659469326,-2.3029770103539504e-12,False
SGL_RS08770,0.07653046659469502,0.07653046659469326,-2.3029770103539504e-12,False
SGL_RS08405,0.07653046659469502,0.07653046659469326,-2.3029770103539504e-12,False
SGL_RS08395,0.07653046659469502,0.07653046659469326,-2.3029770103539504e-12,False
SGL_RS17125,0.07653046659469502,0.07653046659469326,-2.3029770103539504e-12,False
SGL_RS03975,0.07653046659469502,0.07653046659469329,-2.2667096558601872e-12,False
SGL_RS06050,0.07653046659469502,0.07653046659469329,-2.2667096558601872e-12,False
SGL_RS14110,0.07653046659469502,0.07653046659469329,-2.2667096558601872e-12,False
SGL_RS14530,0.07653046659469502,0.07653046659469329,-2.2667096558601872e-12,False
SGL_RS09775,0.07653046659469502,0.07653046659469329,-2.2667096558601872e-12,False
SGL_RS06955,0.07653046659469502,0.07653046659469329,-2.2667096558601872e-12,False
SGL_RS11220,0.07653046659469502,0.07653046659469329,-2.2667096558601872e-12,False
SGL_RS09960,0.07653046659469502,0.07653046659469329,-2.2667096558601872e-12,False
SGL_RS02560,0.07653046659469502,0.07653046659469329,-2.2667096558601872e-12,False
SGL_RS12620,0.07653046659469502,0.07653046659469329,-2.2667096558601872e-12,False
SGL_RS14680,0.07653046659469502,0.07653046659469331,-2.2304423013664245e-12,False
SGL_RS10660,0.07653046659469502,0.07653046659469331,-2.2304423013664245e-12,False
SGL_RS15890,0.07653046659469502,0.07653046659469331,-2.2304423013664245e-12,False
SGL_RS03640,0.07653046659469502,0.07653046659469331,-2.2304423013664245e-12,False
SGL_RS09825,0.07653046659469502,0.07653046659469331,-2.2304423013664245e-12,False
SGL_RS18120,0.07653046659469502,0.07653046659469331,-2.2304423013664245e-12,False
SGL_RS04660,0.07653046659469502,0.07653046659469331,-2.2304423013664245e-12,False
SGL_RS15130,0.07653046659469502,0.07653046659469331,-2.2304423013664245e-12,False
SGL_RS14935,0.07653046659469502,0.07653046659469331,-2.2304423013664245e-12,False
SGL_RS03555,0.07653046659469502,0.07653046659469331,-2.2304423013664245e-12,False
SGL_RS17400,0.07653046659469502,0.07653046659469336,-2.1760412696257797e-12,False
sll5079,0.07653046659469502,0.07653046659469344,-2.067239206144491e-12,False
SGL_RS02755,0.07653046659469502,0.07653046659469345,-2.0491055288976094e-12,False
SGL_RS08475,0.07653046659469502,0.07653046659469348,-2.0128381744038462e-12,False
SGL_RS18020,0.07653046659469502,0.07653046659469348,-2.0128381744038462e-12,False
SGL_RS13675,0.07653046659469502,0.07653046659469348,-2.0128381744038462e-12,False
SGL_RS06840,0.07653046659469502,0.07653046659469348,-2.0128381744038462e-12,False
SGL_RS11700,0.07653046659469502,0.07653046659469348,-2.0128381744038462e-12,False
SGL_RS06815,0.07653046659469502,0.07653046659469348,-2.0128381744038462e-12,False
SGL_RS15700,0.07653046659469502,0.07653046659469348,-2.0128381744038462e-12,False
SGL_RS02380,0.07653046659469502,0.07653046659469351,-1.9765708199100834e-12,False
SGL_RS17805,0.07653046659469502,0.07653046659469351,-1.9765708199100834e-12,False
SGL_RS08655,0.07653046659469502,0.07653046659469351,-1.9765708199100834e-12,False
SGL_RS06150,0.07653046659469502,0.07653046659469354,-1.9403034654163203e-12,False
SGL_RS05550,0.07653046659469502,0.07653046659469354,-1.9403034654163203e-12,False
SGL_RS07035,0.07653046659469502,0.07653046659469354,-1.9403034654163203e-12,False
SGL_RS08115,0.07653046659469502,0.07653046659469354,-1.9403034654163203e-12,False
SGL_RS08135,0.07653046659469502,0.07653046659469354,-1.9403034654163203e-12,False
SGL_RS05545,0.07653046659469502,0.07653046659469354,-1.9403034654163203e-12,False
SGL_RS05540,0.07653046659469502,0.07653046659469354,-1.9403034654163203e-12,False
SGL_RS10250,0.07653046659469502,0.07653046659469355,-1.9221697881694387e-12,False
SGL_RS08620,0.07653046659469502,0.07653046659469355,-1.9221697881694387e-12,False
SGL_RS15440,0.07653046659469502,0.07653046659469356,-1.904036110922557e-12,False
SGL_RS06530,0.07653046659469502,0.07653046659469356,-1.904036110922557e-12,False
SGL_RS13415,0.07653046659469502,0.07653046659469358,-1.885902433675676e-12,False
SGL_RS13835,0.07653046659469502,0.07653046659469359,-1.8677687564287943e-12,False
SGL_RS18325,0.07653046659469502,0.07653046659469359,-1.8677687564287943e-12,False
SGL_RS02435,0.07653046659469502,0.07653046659469359,-1.8677687564287943e-12,False
SGL_RS02955,0.07653046659469502,0.0765304665946936,-1.8496350791819127e-12,False
SGL_RS12965,0.07653046659469502,0.0765304665946936,-1.8496350791819127e-12,False
SGL_RS17630,0.07653046659469502,0.0765304665946936,-1.8496350791819127e-12,False
SGL_RS12175,0.07653046659469502,0.0765304665946936,-1.8496350791819127e-12,False
SGL_RS10610,0.07653046659469502,0.07653046659469362,-1.831501401935031e-12,False
SGL_RS05605,0.07653046659469502,0.07653046659469362,-1.831501401935031e-12,False
SGL_RS15515,0.07653046659469502,0.07653046659469365,-1.7952340474412684e-12,False
SGL_RS08865,0.07653046659469502,0.07653046659469369,-1.7408330157006238e-12,False
SGL_RS06885,0.07653046659469502,0.07653046659469369,-1.7408330157006238e-12,False
SGL_RS13640,0.07653046659469502,0.07653046659469369,-1.7408330157006238e-12,False
SGL_RS12465,0.07653046659469502,0.07653046659469369,-1.7408330157006238e-12,False
SGL_RS09315,0.07653046659469502,0.07653046659469369,-1.7408330157006238e-12,False
SGL_RS12820,0.07653046659469502,0.07653046659469369,-1.7408330157006238e-12,False
SGL_RS12525,0.07653046659469502,0.07653046659469369,-1.7408330157006238e-12,False
SGL_RS13035,0.07653046659469502,0.07653046659469369,-1.7408330157006238e-12,False
SGL_RS17045,0.07653046659469502,0.07653046659469369,-1.7408330157006238e-12,False
SGL_RS08885,0.07653046659469502,0.07653046659469369,-1.7408330157006238e-12,False
SGL_RS08400,0.07653046659469502,0.0765304665946937,-1.7226993384537422e-12,False
SGL_RS02310,0.07653046659469502,0.07653046659469373,-1.6864319839599794e-12,False
SGL_RS03590,0.07653046659469502,0.07653046659469373,-1.6864319839599794e-12,False
SGL_RS13200,0.07653046659469502,0.07653046659469374,-1.6682983067130979e-12,False
SGL_RS15030,0.07653046659469502,0.07653046659469374,-1.6682983067130979e-12,False
SGL_RS04900,0.07653046659469502,0.07653046659469374,-1.6682983067130979e-12,False
SGL_RS14260,0.07653046659469502,0.07653046659469374,-1.6682983067130979e-12,False
SGL_RS06975,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
sml0004,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS05235,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS07320,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS11420,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS18055,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS13205,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS15590,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS07315,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS16400,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS03465,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS04365,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS08590,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS07605,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS09170,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS03255,0.07653046659469502,0.07653046659469377,-1.6320309522193347e-12,False
SGL_RS16825,0.07653046659469502,0.07653046659469379,-1.6138972749724535e-12,False
SGL_RS07215,0.07653046659469502,0.0765304665946938,-1.595763597725572e-12,False
SGL_RS17825,0.07653046659469502,0.07653046659469383,-1.5594962432318087e-12,False
SGL_RS08510,0.07653046659469502,0.07653046659469383,-1.5594962432318087e-12,False
SGL_RS06605,0.07653046659469502,0.07653046659469383,-1.5594962432318087e-12,False
SGL_RS06015,0.07653046659469502,0.07653046659469386,-1.523228888738046e-12,False
SGL_RS10830,0.07653046659469502,0.07653046659469386,-1.523228888738046e-12,False
SGL_RS14500,0.07653046659469502,0.07653046659469386,-1.523228888738046e-12,False
SGL_RS14580,0.07653046659469502,0.07653046659469386,-1.523228888738046e-12,False
SGL_RS02965,0.07653046659469502,0.07653046659469386,-1.523228888738046e-12,False
SGL_RS16360,0.07653046659469502,0.07653046659469386,-1.523228888738046e-12,False
SGL_RS11685,0.07653046659469502,0.07653046659469388,-1.4869615342442828e-12,False
SGL_RS16365,0.07653046659469502,0.07653046659469391,-1.45069417975052e-12,False
SGL_RS09430,0.07653046659469502,0.07653046659469391,-1.45069417975052e-12,False
SGL_RS11955,0.07653046659469502,0.07653046659469394,-1.4144268252567568e-12,False
SGL_RS14880,0.07653046659469502,0.07653046659469395,-1.3962931480098752e-12,False
SGL_RS12080,0.07653046659469502,0.07653046659469397,-1.3781594707629939e-12,False
SGL_RS04530,0.07653046659469502,0.07653046659469397,-1.3781594707629939e-12,False
SGL_RS11425,0.07653046659469502,0.07653046659469397,-1.3781594707629939e-12,False
SGL_RS17600,0.07653046659469502,0.07653046659469397,-1.3781594707629939e-12,False
SGL_RS16460,0.07653046659469502,0.07653046659469397,-1.3781594707629939e-12,False
SGL_RS04440,0.07653046659469502,0.07653046659469397,-1.3781594707629939e-12,False
SGL_RS16405,0.07653046659469502,0.07653046659469397,-1.3781594707629939e-12,False
SGL_RS03805,0.07653046659469502,0.07653046659469397,-1.3781594707629939e-12,False
SGL_RS02645,0.07653046659469502,0.07653046659469397,-1.3781594707629939e-12,False
smr0009,0.07653046659469502,0.076530466594694,-1.3418921162692309e-12,False
ssl3803,0.07653046659469502,0.07653046659469401,-1.3237584390223493e-12,False
SGL_RS13165,0.07653046659469502,0.07653046659469402,-1.305624761775468e-12,False
SGL_RS02035,0.07653046659469502,0.07653046659469404,-1.2874910845285863e-12,False
SGL_RS04090,0.07653046659469502,0.07653046659469408,-1.233090052787942e-12,False
SGL_RS12650,0.07653046659469502,0.07653046659469408,-1.233090052787942e-12,False
SGL_RS11345,0.07653046659469502,0.07653046659469408,-1.233090052787942e-12,False
SGL_RS14055,0.07653046659469502,0.07653046659469408,-1.233090052787942e-12,False
SGL_RS13180,0.07653046659469502,0.07653046659469408,-1.233090052787942e-12,False
SGL_RS06890,0.07653046659469502,0.07653046659469408,-1.233090052787942e-12,False
SGL_RS13385,0.07653046659469502,0.07653046659469408,-1.233090052787942e-12,False
SGL_RS10620,0.07653046659469502,0.07653046659469408,-1.233090052787942e-12,False
SGL_RS11825,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS16585,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS03970,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS16695,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS09335,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS14155,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS09040,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS14000,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS12165,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS11810,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS12030,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS15825,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS16570,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS05620,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS15100,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS18155,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS07090,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS12475,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS04015,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS14920,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS08035,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS05435,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS14915,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS16270,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS08700,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS09045,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS16565,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS10915,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS03245,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS08850,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS09035,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS07665,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS10910,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS12585,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS15495,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS11390,0.07653046659469502,0.0765304665946941,-1.196822698294179e-12,False
SGL_RS16420,0.07653046659469502,0.07653046659469413,-1.160555343800416e-12,False
SGL_RS11085,0.07653046659469502,0.07653046659469416,-1.1242879893066528e-12,False
SGL_RS03080,0.07653046659469502,0.07653046659469417,-1.1061543120597714e-12,False
SGL_RS01970,0.07653046659469502,0.07653046659469419,-1.0880206348128899e-12,False
SGL_RS10390,0.07653046659469502,0.07653046659469419,-1.0880206348128899e-12,False
SGL_RS07980,0.07653046659469502,0.0765304665946942,-1.0698869575660085e-12,False
SGL_RS10960,0.07653046659469502,0.07653046659469422,-1.0517532803191269e-12,False
SGL_RS09060,0.07653046659469502,0.07653046659469422,-1.0517532803191269e-12,False
SGL_RS16080,0.07653046659469502,0.07653046659469423,-1.0336196030722455e-12,False
SGL_RS11320,0.07653046659469502,0.07653046659469423,-1.0336196030722455e-12,False
SGL_RS09640,0.07653046659469502,0.07653046659469426,-9.973522485784823e-13,False
SGL_RS03055,0.07653046659469502,0.07653046659469426,-9.973522485784823e-13,False
SGL_RS08580,0.07653046659469502,0.07653046659469429,-9.610848940847193e-13,False
SGL_RS15640,0.07653046659469502,0.0765304665946943,-9.42951216837838e-13,False
sll0831,0.07653046659469502,0.07653046659469433,-9.066838623440749e-13,False
SGL_RS06370,0.07653046659469502,0.07653046659469433,-9.066838623440749e-13,False
SGL_RS03545,0.07653046659469502,0.07653046659469434,-8.885501850971934e-13,False
SGL_RS10380,0.07653046659469502,0.07653046659469434,-8.885501850971934e-13,False
sml0003,0.07653046659469502,0.07653046659469438,-8.341491533565489e-13,False
SGL_RS06345,0.07653046659469502,0.0765304665946944,-8.160154761096673e-13,False
SGL_RS15265,0.07653046659469502,0.0765304665946944,-8.160154761096673e-13,False
SGL_RS09075,0.07653046659469502,0.0765304665946944,-8.160154761096673e-13,False
SGL_RS05015,0.07653046659469502,0.0765304665946944,-8.160154761096673e-13,False
SGL_RS02780,0.07653046659469502,0.0765304665946944,-8.160154761096673e-13,False
SGL_RS09080,0.07653046659469502,0.0765304665946944,-8.160154761096673e-13,False
SGL_RS12345,0.07653046659469502,0.0765304665946944,-8.160154761096673e-13,False
SGL_RS13005,0.07653046659469502,0.0765304665946944,-8.160154761096673e-13,False
SGL_RS11230,0.07653046659469502,0.0765304665946944,-8.160154761096673e-13,False
SGL_RS05010,0.07653046659469502,0.0765304665946944,-8.160154761096673e-13,False
SGL_RS06795,0.07653046659469502,0.07653046659469441,-7.97881798862786e-13,False
SGL_RS10720,0.07653046659469502,0.07653046659469441,-7.97881798862786e-13,False
SGL_RS14185,0.07653046659469502,0.07653046659469441,-7.97881798862786e-13,False
SGL_RS10490,0.07653046659469502,0.07653046659469441,-7.97881798862786e-13,False
SGL_RS17425,0.07653046659469502,0.07653046659469441,-7.97881798862786e-13,False
SGL_RS10570,0.07653046659469502,0.07653046659469442,-7.797481216159044e-13,False
SGL_RS08980,0.07653046659469502,0.07653046659469442,-7.797481216159044e-13,False
SGL_RS12135,0.07653046659469502,0.07653046659469442,-7.797481216159044e-13,False
SGL_RS12955,0.07653046659469502,0.07653046659469444,-7.61614444369023e-13,False
SGL_RS09225,0.07653046659469502,0.07653046659469444,-7.61614444369023e-13,False
SGL_RS06685,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS08415,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS13805,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS11365,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS07840,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS04360,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS02995,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS10930,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS15140,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS10925,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS12260,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS10890,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS16185,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS13490,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS07690,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS16680,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS17955,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS09110,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS05165,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS08775,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS04815,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS14350,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS14365,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS03355,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
sll7050,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS13900,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
slr7059,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS04190,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS18145,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
sll5104,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS18050,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS16150,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS13580,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS08250,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS06365,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS14835,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS15810,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
sll8012,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS06070,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS15560,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS14135,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS16645,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS16775,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS16720,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS16655,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS11275,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS08340,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS14860,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS11450,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS04920,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS04935,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS11025,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS06770,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS03900,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS06545,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS05225,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS01900,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS09725,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS09740,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS06865,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS09270,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS07160,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS10865,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS14180,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS13330,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS14290,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS07490,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS03010,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS13565,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS13995,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS08390,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS02850,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS14375,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS11990,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS07105,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS15695,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS16895,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS14540,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS15160,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS05525,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS15745,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS08610,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS02230,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS05615,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS03350,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS03810,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS01905,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS16515,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS03665,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS10385,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS14195,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS10270,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS15060,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS14780,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS16650,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS15665,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS16980,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS17635,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS12040,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS16640,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS17200,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS13855,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS03410,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS04070,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS07055,0.07653046659469502,0.07653046659469448,-7.072134126283784e-13,False
SGL_RS11625,0.07653046659469502,0.0765304665946945,-6.890797353814969e-13,False
SGL_RS10110,0.07653046659469502,0.0765304665946945,-6.890797353814969e-13,False
SGL_RS08200,0.07653046659469502,0.07653046659469455,-6.16545026393971e-13,False
SGL_RS05320,0.07653046659469502,0.07653046659469456,-5.984113491470895e-13,False
SGL_RS06010,0.07653046659469502,0.07653046659469456,-5.984113491470895e-13,False
SGL_RS05755,0.07653046659469502,0.07653046659469458,-5.80277671900208e-13,False
SGL_RS12880,0.07653046659469502,0.07653046659469458,-5.80277671900208e-13,False
SGL_RS04290,0.07653046659469502,0.07653046659469458,-5.80277671900208e-13,False
SGL_RS11080,0.07653046659469502,0.07653046659469458,-5.80277671900208e-13,False
SGL_RS04775,0.07653046659469502,0.07653046659469459,-5.621439946533264e-13,False
SGL_RS17675,0.07653046659469502,0.07653046659469459,-5.621439946533264e-13,False
SGL_RS17240,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS09805,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS14390,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS11240,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS07720,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS02600,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS09800,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS12450,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS09810,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS13765,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS12900,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS17820,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS11980,0.07653046659469502,0.07653046659469467,-4.5334193117203744e-13,False
SGL_RS08090,0.07653046659469502,0.07653046659469472,-3.98940899431393e-13,False
SGL_RS02030,0.07653046659469502,0.07653046659469472,-3.98940899431393e-13,False
